Carry out weighbridge operations for extractive industries,8893,Unit,7,3,10,Registered,Current,Engineering and Technology,Extractive Industries,Surface Extraction
Supervise loading out of materials from extractive sites,8895,Unit,7,4,12,Registered,Current,Engineering and Technology,Extractive Industries,Surface Extraction
"Clean surface extraction fixed and mobile production plant, equipment, and site, and maintain site",8900,Unit,8,2,5,Registered,Current,Engineering and Technology,Extractive Industries,Surface Extraction
Make and spread stockpiles for an extractive site,8901,Unit,7,2,3,Registered,Current,Engineering and Technology,Extractive Industries,Surface Extraction
Maintain screens on production plant at an extractives site,8903,Unit,7,3,5,Registered,Current,Engineering and Technology,Extractive Industries,Extractive Industries Management
Produce product using a mobile crushing plant,8904,Unit,8,4,10,Registered,Current,Engineering and Technology,Extractive Industries,Surface Extraction
Demonstrate knowledge of construction and maintenance of working surfaces at an extractive site,8905,Unit,9,3,5,Registered,Current,Engineering and Technology,Extractive Industries,Extractive Industries Management
Apply water to surfaces and stockpiles at an extractive site,8906,Unit,7,2,2,Registered,Current,Engineering and Technology,Extractive Industries,Surface Extraction
Design blasting layouts within surface operation production areas,8907,Unit,8,4,20,Registered,Current,Engineering and Technology,Extractive Industries,Surface Extraction
Demonstrate knowledge of the maintenance of working surfaces at a surface extraction site,8909,Unit,8,2,2,Registered,Current,Engineering and Technology,Extractive Industries,Surface Extraction
Arrange for laboratory testing of crushed stone and rock aggregates,8914,Unit,7,4,15,Registered,Current,Engineering and Technology,Extractive Industries,Surface Extraction
Conduct drilling operations at a surface extractive site,8915,Unit,7,3,20,Registered,Current,Engineering and Technology,Extractive Industries,Surface Extraction
Operate secondary and tertiary crushing plant,8916,Unit,9,4,15,Expiring,Current,Engineering and Technology,Extractive Industries,Surface Extraction
Operate haul trucks safely for surface work at an extractive site,8917,Unit,9,3,6,Registered,Current,Engineering and Technology,Extractive Industries,Surface Extraction
Carry out shotfiring operations at a surface extraction site,8918,Unit,9,3,12,Expiring,Current,Engineering and Technology,Extractive Industries,Surface Extraction
Design blasting layouts and carry out shotfiring in an underground coal mine,8921,Unit,9,4,30,Expiring,Current,Engineering and Technology,Extractive Industries,Underground Extraction
Conduct safety checks before and after equipment use at an extractive site,8922,Unit,7,2,2,Registered,Current,Engineering and Technology,Extractive Industries,Extractive Industries Management
Characterise the composition of acid and base solutions,8949,Unit,5,3,4,Registered,Current,Sciences,Science,Chemistry
Produce a warp for narrow weaving,8953,Unit,7,3,6,Registered,Current,Manufacturing,Textiles Manufacture,Weaving
Tie in for narrow weaving,8954,Unit,6,2,3,Registered,Current,Manufacturing,Textiles Manufacture,Weaving
Prepare a loom for narrow weaving,8955,Unit,6,3,5,Registered,Current,Manufacturing,Textiles Manufacture,Weaving
Weave narrow fabric,8956,Unit,7,3,6,Registered,Current,Manufacturing,Textiles Manufacture,Weaving
Explain a sociological theory,8989,Unit,4,1,4,Registered,Current,Social Sciences,Social Science Studies,Sociology
Examine sociological theories,8990,Unit,4,2,5,Registered,Current,Social Sciences,Social Science Studies,Sociology
Evaluate sociological theories,8991,Unit,4,3,5,Registered,Current,Social Sciences,Social Science Studies,Sociology
Describe a social institution,8993,Unit,4,1,4,Registered,Current,Social Sciences,Social Science Studies,Sociology
Examine a social institution,8994,Unit,4,2,4,Registered,Current,Social Sciences,Social Science Studies,Sociology
Evaluate a social institution,8995,Unit,4,3,4,Registered,Current,Social Sciences,Social Science Studies,Sociology
Describe a social structure,8997,Unit,4,1,4,Registered,Current,Social Sciences,Social Science Studies,Sociology
Examine a social structure,8998,Unit,4,2,4,Registered,Current,Social Sciences,Social Science Studies,Sociology
Evaluate a social structure,8999,Unit,4,3,4,Registered,Current,Social Sciences,Social Science Studies,Sociology
Conduct a directed quantitative sociological enquiry,9001,Unit,4,1,5,Registered,Current,Social Sciences,Social Science Studies,Sociology
Conduct a guided quantitative sociological enquiry,9002,Unit,4,2,6,Registered,Current,Social Sciences,Social Science Studies,Sociology
Conduct an independent quantitative sociological enquiry,9003,Unit,4,3,6,Registered,Current,Social Sciences,Social Science Studies,Sociology
Conduct a directed qualitative sociological enquiry,9005,Unit,4,1,5,Registered,Current,Social Sciences,Social Science Studies,Sociology
Conduct a guided qualitative sociological enquiry,9006,Unit,4,2,6,Registered,Current,Social Sciences,Social Science Studies,Sociology
Conduct an independent qualitative sociological enquiry,9007,Unit,4,3,6,Registered,Current,Social Sciences,Social Science Studies,Sociology
Survey for fire risks and select hand operated fire fighting equipment,9013,Unit,5,4,25,Registered,Current,Engineering and Technology,Mechanical Engineering,Hand Operated Fire Fighting Equipment
Demonstrate knowledge and use of hand operated fire fighting equipment,9020,Unit,5,3,5,Registered,Current,Engineering and Technology,Mechanical Engineering,Hand Operated Fire Fighting Equipment
Repair vehicle chassis damage,9076,Unit,4,4,10,Registered,Current,Engineering and Technology,Motor Industry,Collision Repair
Make parts for firearms by hand forging under supervision,9125,Unit,4,2,15,Registered,Current,Engineering and Technology,Mechanical Engineering,Gunsmithing
Make parts for firearms by hand forging,9126,Unit,4,4,15,Registered,Current,Engineering and Technology,Mechanical Engineering,Gunsmithing
Assemble ammunition under supervision,9127,Unit,4,2,5,Registered,Current,Engineering and Technology,Mechanical Engineering,Gunsmithing
Prepare tooling and specify components for ammunition requirements,9128,Unit,4,4,15,Registered,Current,Engineering and Technology,Mechanical Engineering,Gunsmithing
Identify and understand arms legislation and demonstrate the safe use and security of firearms,9131,Unit,4,4,7,Registered,Current,Engineering and Technology,Mechanical Engineering,Gunsmithing
Describe and support a collaborative consultative team approach for young people with special needs,9143,Unit,6,4,6,Expiring,Current,Education,Special Education,Professional Practice in Special Education
Demonstrate and apply knowledge of learning and strategies to support a young person with learning support needs,9144,Unit,6,3,4,Registered,Current,Education,Inclusive Education,Inclusive Education Practice
"Install or replace, test, and commission industrial instrumentation",9180,Unit,7,4,10,Registered,Current,Engineering and Technology,Industrial Measurement and Control,Industrial Measurement and Control - Installation
Erect and dismantle non-notifiable prefabricated frame scaffolding up to five metres in height,9184,Unit,6,3,5,Registered,Current,Service Sector,Lifting Equipment,Elementary Scaffolding
Demonstrate knowledge of the development of an electronic product,9221,Unit,9,3,3,Registered,Current,Engineering and Technology,Electronic Engineering,Electronics Technology
Demonstrate knowledge of plant and animal characteristics,9226,Unit,7,4,4,Registered,Current,Sciences,Science,Biology
Demonstrate knowledge of plant tissues,9227,Unit,7,4,4,Registered,Current,Sciences,Science,Biology
Perform titrimetric analysis using colour indicators,9242,Unit,7,4,5,Registered,Current,Sciences,Science,Chemistry
Demonstrate ability to manage air services emergencies,9244,Unit,5,4,10,Registered,Current,Service Sector,Aviation,Flight Attendants
"Identify, as a flight attendant, major aircraft components",9245,Unit,5,2,2,Registered,Current,Service Sector,Aviation,Flight Attendants
Process information needed by visitors,9246,Unit,6,3,3,Registered,Current,Service Sector,Tourism,Visitor Information
Establish and disestablish site facilities for the installation of fire safety systems,9362,Unit,5,4,4,Registered,Current,Engineering and Technology,Mechanical Engineering,Fixed Fire Protection Systems
Commission fire sprinkler systems,9372,Unit,5,4,20,Registered,Current,Engineering and Technology,Mechanical Engineering,Fixed Fire Protection Systems
Service fire sprinkler systems,9375,Unit,5,4,11,Registered,Current,Engineering and Technology,Mechanical Engineering,Fixed Fire Protection Systems
Maintain vesselboard management practices,9468,Unit,2,4,3,Registered,Current,Service Sector,Maritime,Maritime Management
Identify and apply quality management processes in a petrochemical workplace,9486,Unit,6,3,4,Expiring,Current,Engineering and Technology,Petrochemical Industry,Petrochemical Process and Product Management
Demonstrate knowledge of and conduct a sample analysis in an energy and chemical plant laboratory,9506,Unit,6,4,6,Registered,Current,Manufacturing,Energy and Chemical Plant,Monitoring of Energy and Chemical Plant
Establish the causes and location of reported faults in a petrochemical process at a petrochemical plant,9524,Unit,6,4,5,Expiring,Current,Engineering and Technology,Petrochemical Industry,Petrochemical Operations Communication and Responses
Prioritise and optimise well flows at a petrochemical wellhead,9529,Unit,6,4,19,Expiring,Current,Engineering and Technology,Petrochemical Industry,Petrochemical Well and Wellhead Operations
Conduct well testing and sampling at a petrochemical wellhead,9530,Unit,6,4,4,Expiring,Current,Engineering and Technology,Petrochemical Industry,Petrochemical Well and Wellhead Operations
"Demonstrate knowledge of, and operate, artificial lift equipment to optimise production at a petrochemical wellhead",9533,Unit,6,4,6,Expiring,Current,Engineering and Technology,Petrochemical Industry,Petrochemical Well and Wellhead Operations
Hydro test a petrochemical well,9534,Unit,6,4,3,Expiring,Current,Engineering and Technology,Petrochemical Industry,Petrochemical Well and Wellhead Operations
Conduct satellite shut downs and start ups in a petrochemical workplace,9535,Unit,6,4,5,Expiring,Current,Engineering and Technology,Petrochemical Industry,Petrochemical Process and Product Management
Undertake petrochemical wellhead maintenance activities under supervision,9536,Unit,6,3,4,Expiring,Current,Engineering and Technology,Petrochemical Industry,Petrochemical Well and Wellhead Operations
Replace faulty petrochemical wellhead equipment,9537,Unit,6,4,8,Expiring,Current,Engineering and Technology,Petrochemical Industry,Petrochemical Well and Wellhead Operations
Undertake well enhancement operations at a petrochemical wellhead,9539,Unit,6,4,17,Expiring,Current,Engineering and Technology,Petrochemical Industry,Petrochemical Well and Wellhead Operations
