Demonstrate knowledge of and apply listening techniques,3501,Unit,6,1,3,Registered,Current,Humanities,Communication Skills,Interpersonal Communications
Communicate in a team or group to complete a routine task,3503,Unit,6,1,2,Registered,Current,Humanities,Communication Skills,Interpersonal Communications
Test in-process pulp and chemicals as a pulp and paper manufacturing plant operator,3510,Unit,5,3,5,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Pulp and Paper Manufacturing Skills
Assist with changing machine clothing in pulp and paper manufacturing,3514,Unit,5,3,5,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Pulp and Paper Manufacturing Skills
Operate a pulp bale unit making process,3517,Unit,5,3,5,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Pulp and Paper Manufacturing Skills
Operate wood chip and waste storage systems,3538,Unit,5,3,5,Registered,Current,Manufacturing,Wood Handling and Distribution,Wood Preparation
Operate a log reception deck,3539,Unit,5,3,5,Registered,Current,Manufacturing,Wood Handling and Distribution,Wood Preparation
Reclaim and convey wood chips,3541,Unit,5,3,5,Registered,Current,Manufacturing,Wood Handling and Distribution,Wood Preparation
Wash wood chips for further processing,3544,Unit,5,3,3,Expiring,Current,Manufacturing,Wood Handling and Distribution,Wood Preparation
Form bales from wood pulp sheet,3553,Unit,5,3,10,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Pulp Making
Screen wood chips for further processing,3561,Unit,5,3,3,Registered,Current,Manufacturing,Wood Handling and Distribution,Wood Preparation
Wrap paper reels with paper,3592,Unit,5,3,5,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Paper Making
Wrap tissue products with stretch wrapper systems,3594,Unit,5,3,3,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Tissue Converting
Clarify liquor for wood pulp manufacturing,3617,Unit,5,3,5,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Pulp and Paper - Chemical Plants
Slake lime and regenerate liquor for wood pulp manufacturing,3618,Unit,5,3,10,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Pulp and Paper - Chemical Plants
Condition liquor using BLOX plant for wood pulp manufacturing,3622,Unit,5,3,5,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Pulp and Paper - Chemical Plants
Operate and acid wash a white liquor pressure filter for wood pulp manufacturing,3625,Unit,5,3,8,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Pulp and Paper - Chemical Plants
Describe principles of causticising and lime kiln operation in wood pulp manufacturing,3637,Unit,5,3,10,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Pulp and Paper - Chemical Plants
Describe principles of black liquor combustion for wood pulp manufacturing,3638,Unit,5,3,5,Registered,Current,Manufacturing,Wood Fibre Manufacturing,Pulp and Paper - Chemical Plants
"Demonstrate knowledge of substrates and printed finishes, and prepare, handle, and store substrates for print industry",3642,Unit,8,3,6,Registered,Current,Manufacturing,Printing,Binding and Finishing
Use hand skills for print finishing and bookbinding,3644,Unit,8,3,6,Registered,Current,Manufacturing,Printing,Binding and Finishing
Hand sew books using different styles for print finishing and bookbinding,3645,Unit,9,3,18,Registered,Current,Manufacturing,Printing,Binding and Finishing
"Set up and operate gluing machine, produce loose leaf binders, and quarter flush books for bookbinding",3647,Unit,8,3,8,Registered,Current,Manufacturing,Printing,Binding and Finishing
Use a manual blocking machine for bookbinding,3651,Unit,8,3,12,Registered,Current,Manufacturing,Printing,Binding and Finishing
Wire stitch books for print finishing,3659,Unit,8,3,4,Registered,Current,Manufacturing,Printing,Binding and Finishing
Set up and operate a sewing machine for bookbinding,3665,Unit,7,3,15,Expiring,Current,Manufacturing,Printing,Binding and Finishing
Set up and operate book smashing and nipping and back gluing and drying machines for bookbinding,3666,Unit,7,3,15,Expiring,Current,Manufacturing,Printing,Binding and Finishing
Set up and operate a rounding and backing machine for bookbinding,3667,Unit,7,3,8,Expiring,Current,Manufacturing,Printing,Binding and Finishing
Undertake packing and despatch for print production,3673,Unit,7,3,5,Registered,Current,Manufacturing,Printing,Printing Production
Demonstrate knowledge of Pacific Island countries as visitor destinations,3727,Unit,9,3,5,Registered,Current,Service Sector,Tourism,Travel
"Sell, process, and advise on foreign exchange for travel",3750,Unit,6,3,2,Registered,Current,Service Sector,Tourism,Travel
Demonstrate knowledge of regulatory requirements relating to cranes,3787,Unit,5,2,4,Registered,Current,Service Sector,Cranes,Crane Operation
"Demonstrate knowledge of crane types, and safe practices required in the crane industry",3788,Unit,5,3,4,Registered,Current,Service Sector,Cranes,Crane Operation
Sling varied regular loads and safely direct a crane during crane operations,3789,Unit,9,3,15,Registered,Current,Service Sector,Cranes,Crane Operation
Use a cab controlled gantry crane to lift and place regular loads,3790,Unit,6,3,2,Registered,Current,Service Sector,Cranes,Crane Operation
Use a radio remote or pendant controlled gantry crane to lift and place regular loads,3800,Unit,6,3,10,Registered,Current,Service Sector,Cranes,Crane Operation
Carry out periodic maintenance checks and servicing for overhead cranes,3802,Unit,6,3,15,Registered,Current,Service Sector,Cranes,Crane Maintenance and Servicing
Carry out periodic maintenance checks and servicing for tower cranes or self-erecting tower cranes,3803,Unit,5,3,15,Registered,Current,Service Sector,Cranes,Crane Maintenance and Servicing
Carry out periodic maintenance checks and servicing for mobile cranes or track crawler cranes,3804,Unit,5,3,15,Registered,Current,Service Sector,Cranes,Crane Maintenance and Servicing
Plan and implement a maintenance schedule for tower cranes,3807,Unit,5,3,5,Registered,Current,Service Sector,Cranes,Crane Maintenance and Servicing
Maintain commercial refrigeration and/or air conditioning systems,3846,Unit,7,3,20,Registered,Current,Engineering and Technology,Mechanical Engineering,Refrigeration and Air Conditioning
Identify emergency procedures in the motor and related industries,3856,Unit,9,3,2,Registered,Current,Engineering and Technology,Motor Industry,Motor Industry - Introductory Skills
Remove and replace exterior motor body parts and fit body protection mouldings in the motor industry,3861,Unit,8,2,3,Expiring,Current,Engineering and Technology,Motor Industry,Vehicle Bodywork
Remove and replace damaged bolted on motor body panels in the motor body industry,3862,Unit,8,2,3,Expiring,Current,Engineering and Technology,Motor Industry,Vehicle Bodywork
Remove and replace road wheels in the motor industry,3863,Unit,8,1,1,Expiring,Current,Engineering and Technology,Motor Industry,Vehicle Bodywork
Fill and sand a repair in the motor body industry,3865,Unit,8,2,2,Expiring,Current,Engineering and Technology,Motor Industry,Vehicle Bodywork
Start work in a new workplace in the motor and related industries,3869,Unit,8,1,2,Expiring,Current,Engineering and Technology,Motor Industry,Vehicle Bodywork
Prepare bare metal for painting in the motor body industry,3870,Unit,8,2,2,Expiring,Current,Engineering and Technology,Motor Industry,Vehicle Bodywork
Demonstrate knowledge of protecting vehicle electronics in the motor industry,3877,Unit,8,2,2,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Electrical and Electronics
Carry out general engineering tasks in the motor body industry,3879,Unit,8,2,4,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Workshop Engineering
Identify and use fastening systems in the motor industry,3883,Unit,8,2,4,Expiring,Current,Engineering and Technology,Motor Industry,Vehicle Bodywork
Demonstrate knowledge of and use a MIG welding plant in the motor body industry,3884,Unit,9,2,4,Expiring,Current,Engineering and Technology,Motor Industry,Vehicle Bodywork
Demonstrate knowledge of and use an oxy-acetylene welding plant in the motor body industry,3885,Unit,8,2,4,Expiring,Current,Engineering and Technology,Motor Industry,Vehicle Bodywork
Identify the occupational areas and structures associated with the NZ motor body industry,3888,Unit,8,1,1,Expiring,Current,Engineering and Technology,Motor Industry,Automotive Administration
Use aeronautical industry publications and documentation,3894,Unit,6,3,10,Registered,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Engineering - Core
Apply aeronautical engineering maintenance practices,3895,Unit,6,3,10,Registered,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Engineering - Core
"Select, use, and maintain aeronautical engineering tools and equipment",3896,Unit,6,3,12,Registered,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Engineering - Core
Convert and transfer aeronautical electronic document files between operating systems,4017,Unit,6,3,4,Expiring,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Document Production
Convert aeronautical manuscripts to electronic files,4018,Unit,6,3,4,Expiring,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Document Production
Convert and transfer aeronautical electronic document files between software packages,4019,Unit,6,3,4,Expiring,Current,Engineering and Technology,Aeronautical Engineering,Aeronautical Document Production
Operate auxiliary equipment and systems,4104,Unit,5,2,3,Expiring,Current,Service Sector,Maritime,Maritime Engineering
Plan and record maintenance work on vessel deck fittings and hull,4107,Unit,4,3,4,Expiring,Current,Service Sector,Maritime,Maritime Engineering
Maintain the physical operating condition and appearance of the vessel,4108,Unit,6,2,3,Expiring,Current,Service Sector,Maritime,Marine Engineering
Apply first aid at sea,4134,Unit,5,2,4,Expiring,Current,Service Sector,Maritime,Sea Survival and Sea Safety
Verify functionality and availability of safety equipment on a vessel,4137,Unit,5,2,5,Registered,Current,Service Sector,Maritime,Sea Survival and Sea Safety
Extinguish fire on board a vessel safely,4138,Unit,6,3,4,Registered,Current,Service Sector,Maritime,Sea Survival and Sea Safety
Maintain on board fire fighting equipment and carry out fire safety planning,4139,Unit,4,3,4,Expiring,Current,Service Sector,Maritime,Sea Survival and Sea Safety
Respond to and signal distress,4144,Unit,4,3,2,Expiring,Current,Service Sector,Maritime,Sea Survival and Sea Safety
Determine the effects of weather and sea state on the safety of the passage,4152,Unit,3,3,4,Registered,Current,Service Sector,Maritime,Navigation and Seamanship
Implement and maintain adherence to safe working practices and policies on a vessel,4160,Unit,5,2,2,Registered,Current,Service Sector,Maritime,Maritime Management
Card fibre on a woollen card,4163,Unit,6,3,8,Registered,Current,Manufacturing,Textiles Manufacture,Woollen Yarn Processing
Spin yarn on a woollen ring spinning machine,4166,Unit,6,3,12,Registered,Current,Manufacturing,Textiles Manufacture,Woollen Yarn Processing
Spin yarn on a mule spinning machine,4169,Unit,6,3,8,Registered,Current,Manufacturing,Textiles Manufacture,Woollen Yarn Processing
Process yarn in a tapescour,4172,Unit,6,2,4,Registered,Current,Manufacturing,Textiles Manufacture,Woollen Yarn Processing
Set up and monitor a tapescour,4173,Unit,6,3,8,Registered,Current,Manufacturing,Textiles Manufacture,Woollen Yarn Processing
Process yarn in a Twistset machine,4174,Unit,6,3,12,Registered,Current,Manufacturing,Textiles Manufacture,Woollen Yarn Processing
Hand fettle and clean a textile carding machine,4180,Unit,7,3,5,Registered,Current,Manufacturing,Textiles Manufacture,Core Yarn Processing
Vacuum fettle a textile carding machine,4181,Unit,7,3,5,Registered,Current,Manufacturing,Textiles Manufacture,Core Yarn Processing
Assembly wind yarn,4186,Unit,7,2,6,Registered,Current,Manufacturing,Textiles Manufacture,Core Yarn Processing
Twist yarn on a 2 for 1 twisting machine,4188,Unit,7,2,8,Registered,Current,Manufacturing,Textiles Manufacture,Core Yarn Processing
Reel yarn,4192,Unit,7,2,3,Registered,Current,Manufacturing,Textiles Manufacture,Core Yarn Processing
Wind yarn,4194,Unit,8,2,5,Registered,Current,Manufacturing,Textiles Manufacture,Core Yarn Processing
